,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date,year,quanter
34,002792,通宇通讯,0.8,,,16.08,,14464.1,,,08-23,2015,2
35,300474,景嘉微,0.41,,,12.71,-0.24,4138.32,,,08-23,2015,2
36,601163,三角轮胎,0.63,,,12.61,0.46,38064.19,-26.78,,08-22,2015,2
37,002800,天顺股份,0.23,,,5.17,,1295.41,,,08-20,2015,2
38,603861,白云电器,0.13,,,3.8,,4672.9,,,08-19,2015,2
39,300502,新易盛,0.88,,,11.25,-0.65,5141.55,,,08-19,2015,2
40,002793,东音股份,0.66,,,15.89,,4946.76,,,08-19,2015,2
41,300522,世名科技,0.47,,,12.44,0.34,2343.38,,,08-18,2015,2
42,603868,飞科电器,0.61,,,28.9,,24065.84,,,08-18,2015,2
43,603515,欧普照明,0.26,,,8.81,0.03,13705.49,,,08-18,2015,2
44,603959,百利科技,0.16,,,6.53,,2606.1,,,08-18,2015,2
45,002795,永和智控,0.43,,,15.06,,3192.69,,,08-18,2015,2
46,002799,环球印务,0.27,,,6.8,,1988.21,,,08-18,2015,2
47,601595,上海电影,0.36,,,15.82,0.65,10075.03,,,08-16,2015,2
48,300510,金冠电气,0.25,,,6.03,-0.07,1657.17,,,08-16,2015,2
49,603779,威龙股份,0.07,,,2.26,,1113.74,,,08-16,2015,2
50,601020,华钰矿业,0.16,100.0,,7.6,,7410.18,86.87,,08-16,2015,2
51,603958,哈森股份,0.52,,,14.87,,8580.89,,,08-13,2015,2
52,600936,广西广电,0.19,,,10.51,0.14,26239.74,,,08-12,2015,2
53,300507,苏奥传感,0.82,,,14.44,0.68,4075.59,,,08-12,2015,2
54,300535,达威股份,0.42,,,6.7,1.0,1866.81,,,08-11,2015,2
55,002808,苏州恒久,0.19,,,6.24,0.06,1704.39,,,08-11,2015,2
56,002790,瑞尔特,0.57,,,12.83,,6871.4,,,08-10,2015,2
57,300503,昊志机电,0.21,-25.0,,4.46,-0.08,1873.67,-11.31,,08-10,2015,2
58,300512,中亚股份,0.7,,,15.54,-0.26,7094.55,,,08-10,2015,2
59,002796,世嘉科技,0.39,,,9.95,,2352.93,,,08-09,2015,2
60,300501,海顺新材,0.82,,,13.86,0.3,3284.84,,,08-08,2015,2
61,603101,汇嘉时代,0.26,,,8.29,,4737.3,,,08-05,2015,2
62,300528,幸福蓝海,0.25,,,4.76,0.75,5747.37,,,08-05,2015,2
63,300527,华舟应急,0.17,,,7.03,-0.58,5875.73,,,08-04,2015,2
64,603798,康普顿,0.63,,,17.05,,4749.26,,,08-03,2015,2
65,300519,新光药业,0.92,,,21.78,1.23,5544.5,,,08-02,2015,2
66,300526,中潜股份,0.25,-19.35,,6.74,0.64,1598.32,-19.2,,08-01,2015,2
67,600919,江苏银行,0.47,,,8.4,,491797.4,,,08-01,2015,2
68,300505,川金诺,0.21,,,4.43,-0.0,1436.04,,,07-29,2015,2
69,002801,微光股份,0.87,,,10.99,,3849.71,,,07-28,2015,2
70,300506,名家汇,0.25,,,9.39,-0.12,2217.09,,,07-28,2015,2
71,002788,鹭燕医药,0.56,,,8.07,,5397.63,,,07-26,2015,2
72,300523,辰安科技,0.16,,,3.93,-0.62,973.8,,,07-25,2015,2
73,300520,科大国创,0.11,,,3.35,-0.5,752.07,,,07-07,2015,2
74,001979,招商蛇口,0.33,,,10.79,,179523.5,,,03-06,2015,2
75,603159,上海亚虹,0.23,,2.52,9.69,0.23,1749.75,,,02-04,2015,2
76,300537,广信材料,0.28,,2.96,9.81,0.18,2078.14,,,01-22,2015,2
77,300536,农尚环境,0.33,,3.48,9.95,-0.18,2302.53,,,01-22,2015,2
78,300600,瑞特股份,0.73,,4.84,16.25,0.34,5456.33,,,01-22,2015,2
79,300543,朗科智能,0.66,,4.86,13.98,0.56,2961.23,,,01-22,2015,2
80,603608,天创时尚,0.27,,3.82,7.11,0.27,5642.89,,,01-22,2015,2
81,300500,启迪设计,0.6,,7.32,8.45,-0.4,2697.96,,,01-21,2015,2
82,300499,高澜股份,0.28,,5.74,5.12,-1.31,1430.75,,,01-20,2015,2
83,603377,东方时尚,0.5,,,26.96,0.57,18407.89,,,01-20,2015,2
84,601900,南方传媒,0.27,,,8.73,0.7,17586.96,,,01-20,2015,2
85,300533,冰川网络,1.34,,5.82,23.96,1.07,10015.68,,,01-15,2015,2
86,603596,伯特利,0.49,,2.39,22.73,0.5,7314.08,,,01-14,2015,2
87,603367,辰欣药业,0.33,,,5.94,0.17,11626.15,,,01-14,2015,2
88,002890,弘宇股份,0.92,,4.97,19.28,0.45,4590.76,,,01-08,2015,2
89,601949,中国出版,0.07,,2.32,3.09,-0.13,10267.07,,,01-08,2015,2
90,603757,大元泵业,0.51,,,16.69,0.32,3227.39,,,01-08,2015,2
91,603980,吉华集团,1.34,,5.04,33.98,0.52,53385.19,,,01-08,2015,2
92,002827,高争民爆,0.23,,,10.56,0.33,3106.68,,,01-08,2015,2
93,300660,江苏雷利,1.02,,,16.79,1.75,7750.57,,,01-08,2015,2
94,603260,合盛硅业,0.3,,3.48,9.21,0.56,18289.91,,,01-08,2015,2
95,603326,我乐家居,0.06,,1.64,3.82,-0.12,710.44,,,01-08,2015,2
96,300667,必创科技,0.1,,2.16,4.81,-0.15,518.51,,,01-08,2015,2
97,603458,勘设股份,0.26,,6.33,3.99,-1.59,2411.03,,,01-08,2015,2
98,603813,原尚股份,0.24,,3.61,6.78,0.44,1416.62,,,01-08,2015,2
99,002818,富森美,0.52,,5.14,10.37,0.63,20456.12,,,01-08,2015,2
100,300666,江丰电子,0.08,,1.37,6.22,0.01,1353.25,,,01-08,2015,2
101,300579,数字认证,0.2,,2.89,6.91,-0.89,1220.21,,,01-08,2015,2
102,300655,晶瑞股份,0.24,,4.69,6.49,0.27,1564.43,,,01-08,2015,2
103,002819,东方中科,0.2,,3.33,6.15,0.02,1720.06,,,01-04,2015,2
104,603987,康德莱,0.26,,,6.49,0.43,4176.71,,,12-31,2015,2
105,300539,横河模具,0.18,,2.7,6.76,0.4,1292.12,,,12-29,2015,2
106,603569,长久物流,0.92,,5.38,18.07,0.77,14934.08,,,12-28,2015,2
107,603660,苏州科达,-0.23,,2.29,-9.52,,-4572.94,,,12-28,2015,2
108,603329,上海雅仕,0.41,,,12.87,-0.02,4048.08,,,12-25,2015,2
109,002889,东方嘉盛,0.38,,6.14,5.47,0.02,3765.21,,,12-25,2015,2
110,300604,长川科技,0.49,,2.89,17.48,0.02,1550.19,,,12-25,2015,2
111,603683,晶华新材,0.32,,4.17,9.38,0.32,2569.71,,,12-25,2015,2
112,300554,三超新材,0.47,,4.46,11.06,0.25,1822.86,,,12-25,2015,2
113,300642,透景生命,0.56,,3.37,17.61,0.64,2530.94,,,12-25,2015,2
114,603933,睿能科技,0.34,,3.5,9.99,-0.33,2615.41,,,12-25,2015,2
115,002887,绿茵生态,0.65,,7.93,8.7,0.76,3693.51,,,12-25,2015,2
116,603648,畅联股份,0.26,,2.64,12.8,0.35,5979.92,,,12-25,2015,2
117,300651,金陵体育,0.27,,4.98,5.61,0.29,1544.03,,,12-25,2015,2
118,300690,双一科技,1.15,,5.44,22.72,0.11,6003.39,,,12-25,2015,2
119,300641,正丹股份,0.24,,1.73,14.31,0.42,5257.34,,,12-25,2015,2
120,300651,金陵体育,0.27,,4.98,5.61,0.29,1544.03,,,12-25,2015,2
121,300690,双一科技,1.15,,5.44,22.72,0.11,6003.39,,,12-25,2015,2
122,300641,正丹股份,0.24,,1.73,14.31,0.42,5257.34,,,12-25,2015,2
123,603359,东珠景观,0.41,,5.16,8.19,-0.04,6396.78,,,12-25,2015,2
124,300658,延江股份,0.29,,1.76,16.0,0.52,2185.34,,,12-25,2015,2
125,603286,日盈电子,0.28,,3.11,7.45,0.36,1834.08,,,12-25,2015,2
126,300649,杭州园林,0.1,,3.11,3.03,-0.36,477.01,,,12-25,2015,2
127,300680,隆盛科技,0.34,,3.5,10.28,0.12,1748.26,,,12-25,2015,2
128,002909,集泰股份,0.34,,2.47,14.89,0.42,3068.64,,,12-25,2015,2
129,300548,博创科技,0.27,,4.4,6.01,0.16,1680.73,,,12-23,2015,2
130,600908,无锡银行,0.26,,4.01,,3.59,42770.8,,,12-22,2015,2
131,603825,华扬联众,0.12,,4.26,2.13,-0.12,1047.26,,,12-22,2015,2
132,300530,达志科技,0.39,,4.5,9.09,0.35,2053.71,,,12-22,2015,2
133,603717,天域生态,,,,,,1047.87,,,12-22,2015,2
134,300529,健帆生物,0.22,,1.35,17.04,0.19,8012.32,,,12-22,2015,2
135,601128,常熟银行,0.25,,3.91,6.7,-0.65,49209.5,,,12-22,2015,2
136,002807,江阴银行,0.25,,4.21,5.98,-0.45,38190.5,,,12-21,2015,2
137,002810,山东赫达,0.32,,5.16,6.37,0.21,2309.04,,,12-21,2015,2
138,601997,贵阳银行,0.84,,,,,150787.2,,,12-18,2015,2
139,300676,华大基因,0.24,,8.05,2.72,0.28,7565.63,,,12-18,2015,2
140,300653,正海生物,0.3,,2.56,20.96,0.22,1807.67,,,12-18,2015,2
141,603963,大理药业,0.51,,2.89,12.31,0.74,3798.89,,,12-18,2015,2
142,603226,菲林格尔,0.39,,3.18,12.0,0.69,2523.21,,,12-18,2015,2
143,603110,东方材料,0.39,,,12.94,0.26,2973.07,,,12-18,2015,2
144,002883,中设股份,0.32,,2.84,13.17,-0.18,1268.73,,,12-18,2015,2
145,603016,新宏泰,0.3,,3.83,8.1,0.33,3313.69,,,12-17,2015,2
146,601882,海天精工,0.06,,2.01,3.05,0.17,2874.61,,,12-17,2015,2
147,600926,杭州银行,1.01,,12.65,,8.71,220410.5,,,12-17,2015,2
148,300552,万集科技,0.08,,4.22,1.82,-1.57,610.57,,,12-17,2015,2
149,603322,超讯通信,0.13,,3.41,3.99,-0.89,809.22,,,12-17,2015,2
150,300494,盛天网络,0.41,,3.52,12.28,0.32,3661.33,,,12-16,2015,2
151,603299,井神股份,0.08,,3.52,2.33,0.32,3825.39,-34.74,,12-16,2015,2
152,002778,高科石化,0.27,,5.76,4.74,-0.12,1781.41,,,12-16,2015,2
153,002777,久远银海,0.41,,3.3,9.94,-0.26,2444.57,,,12-16,2015,2
154,300491,通合科技,0.27,,3.16,8.65,0.22,1635.11,,,12-16,2015,2
155,603778,乾景园林,0.47,,,6.11,0.15,2803.7,,,12-16,2015,2
156,300490,华自科技,0.31,,4.43,7.09,-0.1,2302.5,,,12-16,2015,2
157,002787,华源控股,0.38,,4.86,8.06,0.06,3974.84,,,12-16,2015,2
158,300531,优博讯,0.38,,3.82,10.36,0.03,2255.25,,,12-15,2015,2
159,300532,今天国际,0.36,,5.19,6.82,,2261.45,,,12-14,2015,2
160,300542,新晨科技,0.09,,5.06,1.77,-1.27,608.36,,,12-11,2015,2
161,300643,万通智控,0.04,,1.08,4.55,0.08,624.37,,,12-11,2015,2
162,300514,友讯达,0.17,,2.32,7.5,-0.53,1235.37,,,12-11,2015,2
163,603289,泰瑞机器,0.14,,2.37,5.81,-0.17,2081.65,,,12-11,2015,2
164,300650,太龙照明,0.26,,3.11,8.82,0.02,1183.14,,,12-11,2015,2
165,601019,山东出版,0.29,,2.38,13.07,0.09,53005.37,,,12-11,2015,2
166,603067,振华股份,0.09,,3.74,2.46,0.15,1500.25,,,12-09,2015,2
167,002786,银宝山新,0.35,,6.49,5.57,-0.62,3372.64,,,12-04,2015,2
168,300648,星云股份,0.21,,3.14,8.58,0.05,1019.24,,,12-04,2015,2
169,603996,中新科技,0.33,,5.43,6.19,-2.09,4886.51,,,12-04,2015,2
170,603055,台华新材,0.07,,2.46,2.78,0.34,3267.6,,,12-04,2015,2
171,603535,嘉诚国际,0.37,,5.39,7.51,0.69,4197.88,,,12-04,2015,2
172,002785,万里石,0.02,,,0.71,-0.08,369.01,,,12-04,2015,2
173,603866,桃李面包,0.36,,2.72,30.32,0.45,14477.19,,,12-04,2015,2
174,300652,雷迪克,0.44,,2.86,16.74,0.58,2913.76,,,12-04,2015,2
175,300492,山鼎设计,0.25,,2.75,9.51,-0.11,1551.71,,,12-04,2015,2
176,300497,富祥股份,0.75,,5.6,13.75,1.02,4076.33,,,12-04,2015,2
177,603508,思维列控,0.98,,7.18,14.48,1.09,11811.57,,,12-04,2015,2
178,002782,可立克,0.2,,3.56,5.58,0.01,2511.48,,,12-04,2015,2
179,300685,艾德生物,0.2,,3.67,7.45,0.17,1228.23,,,12-04,2015,2
180,603535,嘉诚国际,0.37,,5.39,7.51,0.69,4197.88,,,12-04,2015,2
181,603866,桃李面包,0.36,,2.72,30.32,0.45,14477.19,,,12-04,2015,2
182,300652,雷迪克,0.44,,2.86,16.74,0.58,2913.76,,,12-04,2015,2
183,601611,中国核建,,,,,,27925.35,-22.35,,12-01,2015,2
184,601858,中国科传,0.08,,2.6,3.08,-0.02,5270.35,,,12-01,2015,2
185,300547,川环科技,0.76,,5.62,15.55,0.48,3421.83,,,11-30,2015,2
186,603266,天龙股份,0.39,,4.17,9.75,0.54,2911.49,,,11-27,2015,2
187,002812,创新股份,0.63,,,9.78,0.61,6284.91,,,11-27,2015,2
188,603737,三棵树,0.43,,6.19,6.9,0.93,3198.36,,,11-27,2015,2
189,002806,华锋股份,0.18,,3.53,5.36,0.44,1105.89,,,11-27,2015,2
190,603639,海利尔,1.27,,5.93,22.84,-0.93,11469.89,,,11-27,2015,2
191,601811,新华文轩,0.3,,5.91,5.3,0.27,34114.78,,,11-27,2015,2
192,002809,红墙股份,0.55,,6.24,9.05,0.29,3301.45,,,11-27,2015,2
193,603131,上海沪工,0.33,,4.16,8.16,0.2,2498.74,,,11-27,2015,2
194,603658,安图生物,0.29,,1.45,20.36,0.3,10900.79,,,11-27,2015,2
195,603389,亚振家居,0.19,,2.19,8.46,0.06,3103.82,,,11-25,2015,2
196,002811,亚泰国际,0.24,,3.79,6.3,-0.51,3250.98,,,11-25,2015,2
197,300525,博思软件,0.07,,3.95,1.68,-0.35,335.76,,,11-24,2015,2
198,002923,润都股份,0.49,,3.68,13.6,0.44,3659.21,,,11-24,2015,2
199,603663,三祥新材,0.14,,,6.45,0.09,1420.59,,,11-24,2015,2
200,603909,合诚股份,0.32,,3.62,9.23,0.09,2410.93,,,11-24,2015,2
201,002802,洪汇新材,0.26,,3.17,8.47,0.34,2085.89,,,11-24,2015,2
202,603007,花王股份,0.46,,,12.87,-0.06,4585.23,,,11-24,2015,2
203,002783,凯龙股份,0.76,,11.07,6.74,0.49,4774.23,,,11-23,2015,2
204,603800,道森股份,0.12,,2.99,3.99,0.09,1945.63,,,11-23,2015,2
205,603999,读者传媒,0.23,,,4.2,-0.27,4195.51,,,11-23,2015,2
206,603339,四方冷链,0.36,,4.16,9.0,0.7,5650.5,,,11-23,2015,2
207,300496,中科创达,0.9,,4.94,19.06,0.58,6772.39,,,11-23,2015,2
208,603696,安记食品,0.27,,4.17,6.7,0.21,2432.95,,,11-23,2015,2
209,002780,三夫户外,0.19,,4.14,4.58,0.17,926.77,,,11-23,2015,2
210,002816,和科达,0.18,,,4.81,0.11,1322.37,,,11-23,2015,2
211,002803,吉宏股份,0.19,,2.86,6.73,0.32,1676.85,,,11-23,2015,2
212,603887,城地股份,0.37,,4.39,8.71,0.18,2690.99,,,11-23,2015,2
213,002779,中坚科技,0.39,,5.28,7.72,0.29,2593.27,,,11-23,2015,2
214,300493,润欣科技,0.22,,3.05,7.4,0.07,1959.18,,,11-23,2015,2
215,603936,博敏电子,0.26,,4.46,5.92,0.52,3218.92,,,11-23,2015,2
216,603398,邦宝益智,0.39,,,35.39,0.49,2832.97,,,11-23,2015,2
217,002813,路畅科技,0.37,,4.92,7.85,-0.46,3347.04,,,11-23,2015,2
218,002798,帝欧家居,0.27,,5.43,5.09,0.3,1757.33,,,11-20,2015,2
219,300700,岱勒新材,0.23,,2.9,8.14,0.31,1405.36,,,11-20,2015,2
220,300662,科锐国际,0.24,,1.58,16.18,-0.46,3214.37,,,11-13,2015,2
221,300670,大烨智能,0.39,,2.08,20.5,0.06,2534.27,,,11-13,2015,2
222,300603,立昂技术,0.02,,,0.9,-0.31,185.41,,,11-13,2015,2
223,300630,普利制药,0.19,,2.61,7.64,0.25,1759.31,,,11-13,2015,2
224,002884,凌霄泵业,0.99,,8.95,10.9,0.91,5751.34,,,11-13,2015,2
225,603383,顶点软件,0.37,,5.38,10.61,0.02,2221.35,,,11-13,2015,2
226,603880,南卫股份,0.32,,2.58,10.8,0.53,2391.67,,,11-13,2015,2
227,300626,华瑞股份,0.15,,2.97,5.03,0.92,1092.75,,,11-13,2015,2
228,300637,扬帆新材,0.28,,2.65,11.15,0.5,2505.78,,,11-13,2015,2
229,603938,三孚股份,0.42,,4.22,10.44,-0.09,4705.7,,,11-13,2015,2
230,603711,香飘飘,0.2,,2.4,8.57,-1.18,7105.88,,,11-13,2015,2
231,603357,设计总院,0.32,,2.36,13.51,0.08,7519.88,,,11-13,2015,2
232,300620,光库科技,0.44,,1.89,21.33,0.17,1858.61,,,11-13,2015,2
233,603767,中马传动,0.53,,4.6,11.78,0.76,5860.47,,,11-13,2015,2
234,601326,秦港股份,0.18,,,7.3,0.28,92746.57,,,11-13,2015,2
235,002880,卫光生物,0.83,,4.15,20.53,0.95,6762.22,,,11-13,2015,2
236,603157,拉夏贝尔,0.55,,,8.66,0.9,27635.1,,,11-13,2015,2
237,300636,同和药业,0.54,,,18.9,0.5,2920.4,,,11-13,2015,2
238,603619,中曼石油,0.37,,2.31,17.57,0.56,13404.84,,,11-13,2015,2
239,300701,森霸传感,0.25,,2.2,11.1,0.18,1473.26,,,11-13,2015,2
240,603725,天安新材,0.22,,2.93,7.76,0.3,2386.11,135.97,,11-13,2015,2
241,300663,科蓝软件,-0.46,,3.15,-13.65,-1.52,-4542.89,,,11-13,2015,2
242,603985,恒润股份,0.56,,5.51,10.34,1.02,3349.31,,,11-13,2015,2
243,603079,圣达生物,1.59,,,25.54,1.24,9511.15,,,11-13,2015,2
244,300635,达安股份,0.34,,4.2,8.93,-0.18,2072.69,,,11-13,2015,2
245,601155,新城控股,,,,,,45907.37,,,10-30,2015,2
246,601881,中国银河,0.69,283.33,,,,564280.68,319.05,,09-01,2015,2
247,000007,全新好,-0.03,89.41,,-2.12,,-744.21,89.72,,08-31,2015,2
248,000859,国风塑业,-0.02,372.73,,-0.67,,-932.14,506.13,,08-31,2015,2
249,601939,建设银行,0.53,1.92,5.21,10.09,1.28,13189500.0,0.94,,08-31,2015,2
250,000520,长航凤凰,0.11,-61.17,,60.87,,10857.68,-41.76,,08-31,2015,2
251,600186,莲花健康,-0.47,707.53,,-143.33,,-50082.63,708.1,,08-31,2015,2
252,600597,光明乳业,0.16,-3.98,,4.44,,20108.05,-3.95,,08-31,2015,2
253,600619,海立股份,0.08,-20.0,,2.11,,5119.61,-22.28,,08-31,2015,2
254,000767,漳泽电力,0.19,137.5,,7.48,,41739.97,120.17,,08-31,2015,2
255,300028,金亚科技,-0.32,-918.41,0.6,-37.76,0.82,-8567.79,-928.03,,08-31,2015,2
256,600117,西宁特钢,-0.32,89.91,,-9.14,,-23559.05,88.67,,08-31,2015,2
257,000657,中钨高新,-0.21,-34.38,,-3.92,,-13391.01,-32.65,,08-31,2015,2
258,601601,中国太保,1.25,64.47,14.19,9.1,1.48,1129500.0,64.94,,08-31,2015,2
259,601828,美凯龙,,,,,,213411.74,197.54,,08-31,2015,2
260,600783,鲁信创投,0.3,0.0,,6.6,,22393.07,1.09,,08-31,2015,2
261,600258,首旅酒店,0.18,-32.63,,3.59,,4191.26,-32.63,,08-31,2015,2
262,600295,鄂尔多斯,0.11,-35.29,,1.52,,11068.88,-37.47,,08-31,2015,2
263,000639,西王食品,0.19,-26.92,,5.77,,7229.19,47.93,,08-31,2015,2
264,000717,韶钢松山,-0.36,19.56,,-35.25,,-88002.91,19.58,,08-31,2015,2
265,600265,ST景谷,-0.2,-23.08,,,,-2603.72,-24.05,,08-31,2015,2
266,600377,宁沪高速,0.34,28.49,,7.96,,172669.98,28.47,,08-31,2015,2
267,600133,东湖高新,0.02,-78.22,,0.82,,1243.2,-79.31,,08-31,2015,2
268,600900,长江电力,0.32,53.23,,5.85,,520011.39,53.25,,08-31,2015,2
269,600681,百川能源,,,,-5.85,,-116.53,-1302.68,,08-31,2015,2
270,000018,神州长城,-0.0,-200.0,,-0.46,,-60.86,-182.43,,08-31,2015,2
271,000036,华联控股,-0.01,-1372.73,,-0.84,,-1562.98,-1346.03,,08-31,2015,2
272,600345,长江通信,0.11,-31.25,,1.8,,2153.57,-32.57,,08-31,2015,2
273,601818,光大银行,0.35,2.94,4.03,8.65,4.29,1624100.0,2.5,,08-31,2015,2
274,600007,中国国贸,0.3,7.14,,5.75,,30502.86,7.63,,08-31,2015,2
275,600782,新钢股份,-0.1,900.0,,-1.72,,-13735.85,623.54,,08-31,2015,2
276,600139,西部资源,0.01,93.22,,0.58,,753.04,92.95,,08-31,2015,2
277,002724,海洋王,-0.04,-138.06,,-1.03,,-1556.13,-143.49,,08-31,2015,2
278,601186,中国铁建,0.43,7.5,,5.59,,533070.3,6.98,,08-31,2015,2
279,000157,中联重科,-0.04,-133.33,,-0.78,,-30983.26,-134.42,,08-31,2015,2
280,601929,吉视传媒,0.14,-24.28,,3.97,,20425.52,-24.26,10转10,08-31,2015,2
281,600031,三一重工,0.04,-77.78,,1.4,,33482.0,-75.55,,08-31,2015,2
282,600166,福田汽车,0.05,-55.34,,0.92,,15460.81,-46.34,,08-31,2015,2
283,000638,万方发展,-0.02,-274.24,,-2.1,,-712.79,-274.96,,08-31,2015,2
284,000333,美的集团,1.97,25.48,,19.62,,832412.26,25.93,,08-31,2015,2
285,000973,佛塑科技,0.03,0.0,,1.32,,2633.4,3.12,,08-31,2015,2
286,600811,东方集团,0.26,-10.99,,4.14,,42495.97,-11.01,,08-31,2015,2
287,600600,青岛啤酒,0.89,-14.71,,7.5,,119872.19,-14.66,,08-31,2015,2
288,002431,棕榈股份,0.25,-26.25,,3.25,,12803.32,-18.01,,08-31,2015,2
289,600381,青海春天,0.1,-179.47,,4.11,,6018.02,-335.21,,08-31,2015,2
290,600177,雅戈尔,1.3,58.54,,16.02,,290270.3,58.71,,08-31,2015,2
291,002739,万达电影,1.14,35.71,,14.46,,62844.69,50.49,10转10,08-31,2015,2
292,600236,桂冠电力,0.27,181.91,,14.34,,60431.68,181.41,,08-31,2015,2
293,600369,西南证券,1.01,405.0,,15.99,,284249.98,424.54,10派1.2转10,08-31,2015,2
294,000410,沈阳机床,-0.35,-2792.31,,-10.36,,-26641.83,-2841.07,,08-31,2015,2
295,600520,文一科技,-0.08,-20.35,,-2.48,,-1314.61,-1.52,,08-31,2015,2
296,600775,南京熊猫,0.1,3.01,,2.72,,8762.59,2.95,,08-31,2015,2
297,603080,新疆火炬,0.37,,2.17,18.5,,3401.33,,,08-31,2015,2
298,000993,闽东电力,0.08,-38.46,,1.88,,2803.19,-42.39,,08-31,2015,2
299,000625,长安汽车,1.09,39.74,,18.44,,508526.65,40.16,,08-31,2015,2
300,600139,西部资源,0.01,93.22,,0.58,,753.04,92.95,,08-31,2015,2
301,002724,海洋王,-0.04,-138.06,,-1.03,,-1556.13,-143.49,,08-31,2015,2
302,600681,百川能源,,,,-5.85,,-116.53,-1302.68,,08-31,2015,2
303,000018,神州长城,-0.0,-200.0,,-0.46,,-60.86,-182.43,,08-31,2015,2
304,000036,华联控股,-0.01,-1372.73,,-0.84,,-1562.98,-1346.03,,08-31,2015,2
305,600345,长江通信,0.11,-31.25,,1.8,,2153.57,-32.57,,08-31,2015,2
306,601818,光大银行,0.35,2.94,4.03,8.65,4.29,1624100.0,2.5,,08-31,2015,2
307,601929,吉视传媒,0.14,-24.28,,3.97,,20425.52,-24.26,,08-31,2015,2
308,600031,三一重工,0.04,-77.78,,1.4,,33482.0,-75.55,,08-31,2015,2
309,600166,福田汽车,0.05,-55.34,,0.92,,15460.81,-46.34,,08-31,2015,2
310,000638,万方发展,-0.02,-274.24,,-2.1,,-712.79,-274.96,,08-31,2015,2
311,601186,中国铁建,0.43,7.5,,5.59,,533070.3,6.98,,08-31,2015,2
312,000157,中联重科,-0.04,-133.33,,-0.78,,-30983.26,-134.42,,08-31,2015,2
313,000333,美的集团,1.97,25.48,,19.62,,832412.26,25.93,,08-31,2015,2
314,000973,佛塑科技,0.03,0.0,,1.32,,2633.4,3.12,,08-31,2015,2
315,600811,东方集团,0.26,-10.99,,4.14,,42495.97,-11.01,,08-31,2015,2
316,600600,青岛啤酒,0.89,-14.71,,7.5,,119872.19,-14.66,,08-31,2015,2
317,600381,青海春天,0.1,-179.47,,4.11,,6018.02,-335.21,,08-31,2015,2
318,600177,雅戈尔,1.3,58.54,,16.02,,290270.3,58.71,,08-31,2015,2
319,002739,万达电影,1.14,35.71,,14.46,,62844.69,50.49,,08-31,2015,2
320,002431,棕榈股份,0.25,-26.25,,3.25,,12803.32,-18.01,,08-31,2015,2
